Singer,Name,Lyric,Category
陳奕迅, 這一個夜,這一個夜　有一個人坐於窄巷　呆望門窗兩手奏著　結他歌唱腳邊一隻　破舊皮箱這一個夜　那一個人眼光裏面　藏著回想結他線上　滲出了愁歌聲帶涼　他一再唱為何仍然未慣　漆黑的空間為何常常要　風中慨嘆何時才能習慣　孤單的孤單何時才付滿　空虛帳單這一個夜　我一個人  湊巧過路　提著皮箱我心已倦　卻奔向前跟他對牆　跟他去唱為何仍然未慣　漆黑的空間為何常常要　風中慨嘆何時才能習慣　孤單的孤單何時才付滿　空虛帳單這一個夜　我一個人湊巧過路　提著皮箱我心已倦　卻奔向前跟他對牆　跟他去唱我心已倦　卻在向前跟他對牆　跟他去唱,悲傷
陳奕迅, 等,等　寂寞到夜深　夜已漸荒涼　夜已漸昏暗莫道你在選擇人　人亦能選擇你　公平原沒半點偏心苦澀　慢慢向著心裡滲　何必抱怨　曾令醉心是誰人自願吻別心上人　糊塗換來一生淚印　何故明是痛苦傷心還含著笑裝開心　今宵的你可憐還可憫目睹她遠去　她的腳印心中會永印糊塗是你的一顆心　他朝你將無窮的後悔　這一生你的心裡滿哀困,悲傷
陳奕迅, 結束開始,過一天 就少一日看一章 就少一幕你越快樂 嘆時間越短 歡笑加速寂寞既然知道 年月正萎縮如何還能 給生日慶祝當我太過悲觀 然而定局 要怎顛覆為什麼一出生經已想哭？也許知道正逐步 行近結局像倒數 若果一得到 已在失去會否一切 在最開始 就已開始結束完好的 逐一損壞  年輕的 逐一衰弱有時送舊 也無法換新 興建加速沒落旅途終結 全是大峽谷誰能停留 高峰上慶祝送我搭上 方舟 仍無大陸 哪可不哭為什麼一出生經已想哭？也許知道正逐步 行近結局像倒數 若果一得到 已在失去會否一切 在最開始 就已開始結束為什麼一出生經已想哭？也許知道正逐步 行近結局這一生 或者一出發 已在歸去至少不會 沒有開始 就草草結束,悲傷
陳奕迅, 開不了心,一想起再累也是要做人我的思緒便繃緊誰又要大家比我還擔心胡亂地鼓勵人一想起往日某段抱憾不要用笑話逼我暫時興奮難道怕我一不快便輕生輪流伴我談心　放心 不開心就不開心　也別勉強的慰問　但求隨著我的心　灑脫地尊重我的傷感　別要　不開心便找開心　去避過我的良心　消化憂鬱後　才令我拾回自信心 一想起戰亂破壞了文明  我怎可以沒知覺告訴我幸好這裡沒飢荒難道便可快樂一想起我們有話要講未曾被聽見便閉幕猶幸我愛惜這個地方　仍然盛放 不開心便找醫生　吃藥吃到不會恨但求藍調更興奮　逼我大笑情況更傷感不開心未必不堪　快樂也要找原因一瞬間低落　然後我自然又再生最後塵埃跌定　我便會翻生,悲傷
陳奕迅, 想哭,相約在一個適合聊天的下午分開很多年滿以為沒有包袱我還打算回顧我們為何結束還想問你是不是一個人住當你的笑容給我禮貌的招呼當我想訴說這些年來的感觸你卻點了滿桌我最愛的食物介紹我看一本天文學的書 我想哭不敢哭難道這種相處　不像我們夢寐以求的幸福　走下去這一步是寬容還是痛苦  　我想哭怎麼哭完成愛情旅途　談天說地是最理想的出路　談音樂談時事不說愛　若無其事原來是最狠的報復 當我想坦白我們的樂多於苦你說水星它沒有衛星好孤獨我才明白時間較分手還殘酷老朋友了再沒資格不滿足 若無其事原來是最狠的報復,悲傷
陳奕迅, 新廣告歌,一天　新訊息多一推X邊個都收看過美女賣化妝　新機多清楚偏偏　因你多麼　頹喪一分開邊個可安慰我　到處在播新廣告歌我記得美麗舊事太多新車開得更快速　未共你當天四拍慢舞原來螢幕推銷　新的美滿大屋　未及你的擁抱 寧願信告白　信這日這麼富足　寧願信告白　歡笑亦買得到　然而停下半秒　偏聽到我在哭　就是我的廣告   全力去變賣　我那日那些滿足　全力去變賣　跟你那次誓約終老　全城留下八秒　收聽我再幸福 WOW!七天觀光大峽谷　未共你當天探過大澳原來螢幕推銷　新的配唱樂曲　未及你的傾訴寧願信告白　信這日這麼富足寧願信告白　歡笑亦買得到然而停下半秒　偏聽到我在哭　唸著愛的廣告如像買與賣　退貨吧若不滿足如像買與賣　乾脆快捷讓我宣佈情人留下半秒　都不會有幸福WOW!,悲傷
陳奕迅, 禁色,窗邊雨水 拼命地侵擾安睡又再撇濕亂髮堆無須惶恐 你在受驚中淌淚別怕 愛本是無罪請關上窗 寄望夢想於今後讓我再握著你手無須逃走 世俗目光雖荒謬為你 我甘願承受願某地方 不需將愛傷害抹殺內心的色彩願某日子 不需苦痛忍耐將禁色盡染在夢魂外千種痛哀 結在夢魘的心內  願我到死未悔改時鐘停止 我在耐心的等待害怕雨聲在門外願某地方 不需將愛傷害抹殺內心的色彩願某日子 不需苦痛忍耐將禁色盡染在夢魂外若這地方 必須將愛傷害抹殺內心的色彩讓我就此消失這晚風雨內可再生在某夢幻年代,悲傷
陳奕迅, 聖誕結,我住的城巿從不下雪記憶卻堆滿冷的感覺思念的旺季　霓虹掃過喧嘩的街把快樂趕得好遠 落單的戀人最怕過節只能獨自慶祝盡量喝醉我愛過的人　沒有一個留在身邊寂寞它陪我過夜Merry Merry ChristmasLonely Lonely Christmas想祝福不知該給誰愛被我們打了死結  Lonely Lonely ChristmasMerry Merry Christmas寫了卡片能寄給誰心碎的像街上的紙屑 電話不接　不要被人　發現我整夜都關在房間狂歡的笑聲　聽來像哀悼的音樂眼眶的淚　溫熱凍結　望著電視裡的無聊節目癱在沙發上　變成沒知覺的植物 誰來陪我過這聖誕節,悲傷
陳奕迅, 零下幾分鐘,想念像蚊子神出鬼沒咬我一口但我沒喊痛走過地鐵白煙紐約寒冬走不過 心中的黑洞我呼吸 吸不到需要的熱沿路上飄來爵士老歌老先生 帶著孩子等車我在這零下幾分鐘 把時光暫停了把找不到路的我給冰凍這時間地點 對於我這遊客 只等於寂寞可樂拌飯了幾天以後忘了住這旅館第幾週混亂的世界加一公克寂寞成就了 最完美的心痛  沒關係 事情沒那麼嚴重不就是愛念了莫名的咒人的心 脆弱得像個氣球被狠狠戳破零下幾分鐘 時代廣場之中我數不清的記憶咆哮著冷風加音樂 是雙倍的折磨 享受的人是我要或不要都沒用 Oh Oh零下幾分鐘 把時光暫停了把找不到路的我給冰凍這時間地點 對於我這遊客 只等於寂寞零下幾分鐘 時代廣場之中數不清的記憶咆哮著冷風加音樂 天知道 享受的是我要或不要都沒用 Oh Oh,悲傷
陳奕迅, 漸漸,在夜晚 說早晨閒談後 你更像別人字幕裡 說冬日灰暗回答你 這邊的氣氛就像你 已記不起了連懷舊 也格外寂寥雜物裡 遺物和舊照誰變賣 誰棄掉 誰看到破曉漸漸我甚麼都不想知道我覺得迷失竟比醒覺好漸漸我離開都不想宣佈怕記憶 最後變話題 太俗套別讓我 再失眠沉迷後 有美夢未圓現實裡 你飄蕩很遠還勸我 不應該眷戀  但是我 卻看得穿了誰承諾 似信念動搖背誦了 閒話和玩笑忘記吧 誰記住 誰要我發表漸漸我甚麼都不想知道我覺得迷失竟比醒覺好漸漸我離開都不想宣佈怕記憶 最後變話題 太俗套寂寞 寂寞出於你的空白剩下我被記憶掌摑如留下語錄誰來看懷念只可鋪滿被單漸漸我聞歌都不想起舞我覺得我失去一切知覺極美好渾噩哪及記得恐怖記得種種感覺 但欠你的廝守到老,悲傷
陳奕迅, 熱島小夜曲,太熱吧 太熱吧 需回家我們抱著對方 讓空調替浮躁解放再難理會玻璃窗滲汗我們悸動不安懷疑到應否再交往 誰肯講縱抱著 抱出冷汗 出冷汗明明該冷卻 卻只知能親熱便無大件事明知彼此 各有所思 其實在對峙明知瘡疤 貼滿膠紙 彌補現狀留待下次明知心虧 也要相依 太可恥太熱吧 太熱吧 太熱吧  我們製造體溫 沒理會過地暗天昏感情有事偏不敢去問三十四度高溫 長留禁室內尋蜜運沒冷氣 怎接近纏綿時不會問 誰人的責任明知冷卻 也都貪癡能親熱便無大件事明知彼此 各取所需 其實在對峙明知瘡疤 貼滿膠紙 留戀現狀 逼不得已明明可攤開作出協議 怕失去所依明明知終需出事 並未降溫出於自私如重新開始太辛苦 沒意思(太太習習慣慣舊舊襯襯衣衣 就像有病懶醫 )貪戀體溫雖幼稚 並未制止欲望未可以,悲傷
陳奕迅, 誰來剪月光,我找不到那個妳曾說的遠方也想不到要怎麼問妳別來無恙世界亂的一塌糊塗可是能怎樣偶爾抬起頭來還好有顆月亮可賞太多回憶要我怎麼擺進行李箱一直沒哭一直走路走灰多少太陽因為往事沒有辦法懸賞隱形在那大街小巷剪斷了它還囂張我的嘴在說謊 說的那麼漂亮說我早就忘了妳像月一樣的俏臉龐最怕一邊忙呀忙一邊回想那舊時光剪不掉的是妳帶淚的臉 還真是煩多少原因將我綁在半夜屋頂上一直沒再愛一個人如今就是這樣因為故事跟妳說了一半  於是擱在所謂雲端誰忘不了誰孤單我的心在說謊 說下去會瘋狂如果沒有月亮那些日子都無妨最怕一邊忙呀忙一邊想那舊時光剪不掉的是妳 帶笑的苦 還真煩我的嘴又說了謊 說的那麼漂亮以為已經忘了妳的那些美像月光它剪不斷因為愛早就鑽進心臟心一跳淚就會燙那些帶淚的臉帶笑的苦 還真煩月亮是個兇手想妳的我 是通緝犯我有時候真的很怕望見那月光中的妳,悲傷
陳奕迅, 獨居動物,大白天　睡不著　也不想起來不想　被人　發現自己　心跳得厲害什麼都　沒有興趣　想一吐為快一不小心　婉轉的事　被我說成直白我不喜歡　拉幫結派　被排擠也沒有什麼　好奇怪我很樂意　心掏出來總有人　認為　我是　應該像又犀牛被擋在門外　很熱情　很真實很小心　很無奈別人的圈子　我已不敢再期待我的圈子　不是誰想進來就可以進來我的心理　沒有障礙才會抱著一種　玩一玩的心態獨來獨往　什麼感覺　說出來　你也不明白還在等待　我還在等待　我信仰　我崇拜好就好　壞就是壞　自由自在忽然明白　幾乎是一夜之間我忽然明白　這地方只有我在我需要一個出口　需要都發洩出來人　越走　越近　越不敢交往  憑感覺　憑嗅覺　不敢憑印象孤獨感　像安全帶綁在我的身上我還是　最懷念　我的那一張床不想出門　害怕出門　太多的人喜怒無常　這一周七天　下周七天我盼望　天天　都這樣還在等待　我還在等待　我信仰　我崇拜好就好　壞就是壞　自由自在忽然明白　幾乎是一夜之間我忽然明白　這地方只有我在我需要一個出口　需要全部都發洩出來短短的一夜之間我忽然明白　這地方只有我在我需要一個出口　需要全部都發洩出來還在等待　我還在等待　我信仰　我崇拜好就好　壞就是壞　自由自在忽然明白　幾乎是一夜之間我忽然明白　這地方只有我在我需要一個出口　需要全部都發洩出來短短的一夜之間我忽然明白　不可能只有我在一定有一個同類　也在寂寞的過著禮拜,悲傷
陳奕迅, 積木,先是奶精沒了　後來糖也沒了就開始習慣　喝黑咖啡了想像力豐富　是好還是壞呢怎麼覺得苦澀有點甜甜的先是沉默長了　後來吻也停了就慢慢一邊愛一邊哭著好朋友太多　是好還是壞呢怎麼說的全是我不想聽的我們的關係　多像積木啊不堪一擊　卻又千變萬化用盡了心思蓋得多像家下一秒鐘　也可能倒塌幸福的期待　真像積木啊多會幻想　就能堆多漂亮可惜　感情從來就不聽話從愛出發　卻通往複雜  先是奶精沒了　後來糖也沒了就開始習慣　喝黑咖啡了想像力豐富　是好還是壞呢怎麼覺得苦澀有點甜甜的先是沉默長了　後來吻也停了就慢慢一邊愛一邊哭著好朋友太多　是好還是壞呢怎麼說的全是我不想聽的我們的關係　多像積木啊不堪一擊　卻又千變萬化用盡了心思蓋得多像家下一秒鐘　也可能倒塌幸福的期待　真像積木啊多會幻想　就能堆多漂亮可惜　感情從來就不聽話從愛出發　卻通往複雜,悲傷
陳奕迅, 龍舌蘭,誰被灌醉 前面多少杯都吞了 我們沒有罪被挖取 遺下一顆心枯乾到 以為沒眼淚得不到蒼天允許 我與你多少次散聚我 猶疑地望向你天花將剝落誓言 床驟變荒地酒精再滲入淚痕 沉默到對不起這一雙手卑鄙到 抱住你還未看開 還在等花開請相信 我們是意外好不好率先節哀 我與你將遭到殺害  我 猶疑地望向你天花將剝落誓言 床驟變荒地酒精再滲入淚痕 沉默到對不起這一雙手卑鄙到可將你放於舌上純熟地讚美當天一光 終於要抉擇便放棄我 無名份送給你委身於災難現場 誰沒有準備即使再過萬萬年 還是說對不起這一雙手始終會 放下你你知不知你是 禁忌,悲傷
陳奕迅, 還要不要走,凌晨一點半 氣氛有些僵不如這樣吧 還是我走吧檯燈我帶走了 我喜歡柔的光 一直不太亮像我們的關係一樣 天氣有點涼心也有些涼 不如這樣吧還是我走吧 窗簾還是換吧有的地方舊了 是時間太久像我們的關係一樣我站在高高的樓台心裡有太多的不安別再說你愛過那只會讓我更難過像是在高高的懸崖眼裡滿是荊棘的路該怎麼是懲罰我已找不到 那出口夜色有點暗 樓道也有些暗  還要不要回頭 還要不要走一層一層的離開 可是心怎麼離開該怎麼能夠 走出這愛情的末路我站在高高的樓台 心裡有太多的不安別再說你愛過 那只會讓我更難過像是在高高的懸崖 眼裡滿是荊棘的路該怎麼是懲罰 我已找不到 那出口夜色有點暗 樓道有些暗 還要不要走還要不要走天氣有點涼 心也有些涼還要不要走 還要不要走凌晨一點半 氣氛有些僵還要不要走 還要不要走還要不要走 還要不要走 要不要走,悲傷
